meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.190768671,0.064056692,0.194051478,0.148141087,0.248503337,0.10036225,1.11993225,3.519070304,0.939459585,0.57968704,0.144671115,0.190768671,0.13808351,0.017278618,0.271186441,0.184151786,0.015625,0.2734375,0.2578125,0.319347319,female
0.159722449,0.07681216,0.163371151,0.097568882,0.225769854,0.128200972,1.215849341,4.792186676,0.965916991,0.729219164,0.27273906,0.159722449,0.103969451,0.029143898,0.271186441,0.595880682,0.03125,5.421875,5.390625,0.163008972,male
0.163313106,0.064859684,0.149953632,0.111653787,0.22698609,0.115332303,1.801983649,6.461428413,0.937648647,0.577806756,0.116846986,0.163313106,0.10184148,0.015655577,0.266666667,0.272518382,0.0078125,0.6640625,0.65625,0.423809524,male
0.124189517,0.088595688,0.124303988,0.030970655,0.200571859,0.169601204,28.8305722,883.5946066,0.835282401,0.509976406,0,0.124189517,0.084082999,0.019300362,0.225352113,0.0078125,0.0078125,0.0078125,0,0,male
0.12662555,0.08827796,0.128531685,0.049551777,0.204482226,0.154930448,28.2749539,853.2982484,0.847262668,0.53517008,0,0.12662555,0.089230053,0.016293279,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male
0.109310616,0.085694322,0.070083433,0.029702026,0.193230036,0.16352801,1.687779457,5.69533174,0.938697632,0.622022284,0.021692491,0.109310616,0.17517334,0.036199095,0.228571429,1.224121094,0.03125,5.953125,5.921875,0.232717678,female
0.138353785,0.069579967,0.125502318,0.090231839,0.202102009,0.11187017,1.905303533,8.095748831,0.964538319,0.752012435,0.102782071,0.138353785,0.108020931,0.016032064,0.275862069,0.166666667,0.0078125,2.328125,2.3203125,0.019881353,male
0.173483471,0.05891422,0.183240506,0.119797468,0.227898734,0.108101266,1.280841431,4.269678647,0.926354591,0.443394411,0.12121519,0.173483471,0.095160811,0.015717092,0.163265306,0.597470238,0.0078125,3.46875,3.4609375,0.28724605,male
0.163945656,0.054090696,0.170872751,0.163970686,0.185236509,0.021265823,8.484734815,94.07945057,0.859376626,0.429825992,0.169193871,0.163945656,0.151182217,0.040650407,0.192307692,0.176532452,0.170898438,0.209960938,0.0390625,0.14,female
0.187497494,0.044225527,0.190070588,0.1568,0.215435294,0.058635294,1.65308292,5.839465449,0.907476998,0.337921374,0.196,0.187497494,0.154528512,0.048338369,0.279069767,1.113502358,0.0234375,8.765625,8.7421875,0.103095296,female
0.231195785,0.031259769,0.235025907,0.218583765,0.252435233,0.033851468,2.185792803,7.439437707,0.824174062,0.154243116,0.252435233,0.231195785,0.191886683,0.048144433,0.274285714,0.898615057,0.0234375,4.6171875,4.59375,0.103907417,female
0.206842441,0.062512607,0.229493671,0.142658228,0.268924051,0.126265823,2.999798147,14.40406293,0.859689834,0.238467509,0.277341772,0.206842441,0.141784576,0.047151277,0.279069767,1.209578804,0.0234375,7.1015625,7.078125,0.143676304,male
0.184310609,0.031421894,0.184032258,0.171612903,0.194645161,0.023032258,3.173294325,13.73630297,0.831024897,0.212023734,0.190129032,0.184310609,0.167675275,0.021276596,0.275862069,0.756835938,0.1640625,5.4453125,5.28125,0.140962016,female
0.165026456,0.077152853,0.16193265,0.117657394,0.234494876,0.116837482,1.080536383,3.799856213,0.960322987,0.717651867,0.244743777,0.165026456,0.126415093,0.054607509,0.266666667,0.770970395,0.0390625,3.2578125,3.21875,0.301375405,male
0.160560925,0.059973166,0.16816568,0.099684418,0.197988166,0.098303748,1.615805604,5.227718149,0.9265954,0.473015631,0.093057199,0.160560925,0.093142065,0.022988506,0.179775281,0.309375,0.03125,3.328125,3.296875,0.110344117,male
0.185328324,0.037949063,0.178677043,0.166329442,0.197924773,0.031595331,3.278816112,15.23222875,0.853107536,0.274541543,0.177224384,0.185328324,0.161930462,0.050793651,0.26519337,1.654146635,0.0234375,9.328125,9.3046875,0.15080495,female
0.20368786,0.038244305,0.206030429,0.192863071,0.222683264,0.029820194,2.510695325,9.267754252,0.856981422,0.299169643,0.197510373,0.20368786,0.153905435,0.047012733,0.277456647,2.27290483,0.0234375,8.109375,8.0859375,0.127536232,female
0.210882506,0.042352953,0.215691869,0.190527817,0.238059914,0.047532097,1.61417935,5.144703262,0.885152181,0.301115948,0.216490728,0.210882506,0.142429874,0.047761194,0.268156425,1.248728198,0.0234375,17.3203125,17.296875,0.09323246,female
0.190640518,0.030892783,0.18893913,0.173356522,0.20306087,0.029704348,2.787304016,10.95383318,0.828383876,0.19050399,0.173843478,0.190640518,0.154386378,0.047619048,0.277456647,1.16015625,0.0234375,7.78125,7.7578125,0.081754097,female
0.1414194,0.073749274,0.140325834,0.083413499,0.208099302,0.124685803,1.500373351,5.68581657,0.967773884,0.748328142,0.104049651,0.1414194,0.107724728,0.020806242,0.213333333,0.412860577,0.0078125,2.9921875,2.984375,0.14052356,male
0.21607751,0.045885871,0.220434783,0.197391304,0.246956522,0.049565217,2.217477938,8.598448608,0.857191129,0.266048355,0.196956522,0.21607751,0.18291638,0.047337278,0.275862069,0.95184949,0.0234375,4.5234375,4.5,0.148271277,female
0.197687748,0.056555234,0.212773893,0.146526807,0.246060606,0.0995338,1.748614745,6.888619658,0.910723434,0.286311059,0.246386946,0.197687748,0.12643208,0.04719764,0.279069767,0.589453125,0.0234375,6.1875,6.1640625,0.065883166,male
0.182167618,0.037331527,0.171089109,0.159207921,0.217425743,0.058217822,2.864531978,12.82919072,0.843869233,0.234806837,0.167920792,0.182167618,0.158586543,0.049740933,0.277456647,1.337289663,0.0234375,10.734375,10.7109375,0.090646678,female
0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.155120712,0.848883863,3.513096911,0.975040507,0.798289556,0.016899619,0.130742334,0.179920415,0.018823529,0.275862069,0.301663306,0.0078125,1.1171875,1.109375,0.266431925,female
0.180709738,0.043348347,0.179052632,0.153631579,0.206315789,0.052684211,2.62148855,11.30279872,0.883110096,0.354175928,0.154368421,0.180709738,0.1429838,0.047105005,0.279069767,1.596732955,0.0234375,7.2421875,7.21875,0.129671349,female
0.203814537,0.062501048,0.226578947,0.142947368,0.256052632,0.113105263,2.633371891,11.47324481,0.901609765,0.414699638,0.257526316,0.203814537,0.128787607,0.049180328,0.279069767,0.82359375,0.0234375,3.6796875,3.65625,0.126311189,male
0.175802654,0.059730067,0.179280576,0.137482014,0.220071942,0.082589928,1.187302637,4.747588389,0.937131978,0.495151803,0.181798561,0.175802654,0.131685645,0.048192771,0.275862069,0.982474662,0.0234375,4.3359375,4.3125,0.166240409,male
0.177154006,0.066537679,0.179763828,0.120944686,0.237016781,0.116072094,1.373610739,4.794717814,0.945122391,0.576871202,0.171932878,0.177154006,0.086956089,0.01659751,0.271186441,0.329391892,0.03125,2.9375,2.90625,0.101612903,male
0.186511165,0.074868024,0.207727975,0.128098918,0.251437403,0.123338485,1.671352491,6.058996227,0.94248048,0.640310785,0.270479134,0.186511165,0.118449278,0.016080402,0.225352113,0.890190972,0.1875,4.46875,4.28125,0.199012452,male
0.151965312,0.058854646,0.128658228,0.106683544,0.211772152,0.105088608,3.358103315,18.65010569,0.916753923,0.470700872,0.107392405,0.151965312,0.101935445,0.048076923,0.119047619,0.625904225,0.004882813,3.96484375,3.959960938,0.159631983,male
0.126920275,0.088102355,0.154547188,0.028026692,0.202326025,0.174299333,1.702340729,5.713427398,0.944845204,0.652498672,0.008007626,0.126920275,0.185729331,0.034632035,0.258064516,0.342391304,0.0078125,3.046875,3.0390625,0.135078289,female
0.221302377,0.038196783,0.227956266,0.193103448,0.247973087,0.054869638,2.51942833,11.30589173,0.868742517,0.172810541,0.231488646,0.221302377,0.185144888,0.019347037,0.271186441,0.643359375,0.0078125,4.984375,4.9765625,0.150244713,female
0.18355065,0.033171854,0.187810858,0.178003503,0.196637478,0.018633975,3.361455269,14.42256259,0.785317614,0.235786121,0.192714536,0.18355065,0.177953383,0.060377358,0.246153846,0.622596154,0.1796875,5.765625,5.5859375,0.167132867,female
0.131295959,0.065612666,0.145728314,0.089056192,0.165128205,0.076072013,5.481416471,62.61618393,0.941315134,0.639466878,0.120370977,0.131295959,0.136986289,0.01862631,0.275862069,0.392857143,0.0078125,1.59375,1.5859375,0.183197976,female
0.194149909,0.058646986,0.218569157,0.136216216,0.247503975,0.111287758,1.54224896,4.914151263,0.885757784,0.274199023,0.252845787,0.194149909,0.133796638,0.049484536,0.274285714,0.677246094,0.140625,4.921875,4.78125,0.062659847,male
0.142579035,0.082544711,0.126502242,0.087578475,0.228520179,0.140941704,4.051958525,33.20686794,0.93978905,0.653991598,0,0.142579035,0.092487352,0.015873016,0.262295082,0.058919271,0.0078125,0.2578125,0.25,0.263586957,male
0.238363862,0.033958351,0.24137931,0.227335423,0.258056426,0.030721003,2.030804677,6.1961801,0.811641935,0.152090761,0.253667712,0.238363862,0.180283842,0.046920821,0.275862069,0.8359375,0.0234375,10.640625,10.6171875,0.040961491,female
0.192299761,0.062510107,0.217989779,0.130221465,0.247086882,0.116865417,2.00091713,7.600014223,0.899887494,0.400098663,0.245655877,0.192299761,0.134045699,0.050104384,0.279069767,0.514453125,0.0234375,2.578125,2.5546875,0.073649337,male
0.178277278,0.063506384,0.175384615,0.119487179,0.238974359,0.119487179,2.848149466,14.20176152,0.908226253,0.411099696,0.174358974,0.178277278,0.119124381,0.048289738,0.271186441,1.051930147,0.0234375,5.625,5.6015625,0.164016736,male
0.162981116,0.065952332,0.142770664,0.134295693,0.206984866,0.072689173,4.344838338,26.58960548,0.869835696,0.429785659,0.137555297,0.162981116,0.131376326,0.016771488,0.181818182,0.187890625,0.0078125,0.6875,0.6796875,0.255427842,male
0.180185515,0.046691836,0.177438952,0.163930911,0.204621799,0.040690887,2.9467589,14.32826859,0.898185034,0.389866047,0.168433591,0.180185515,0.146992115,0.016080402,0.258064516,1.797883065,0.203125,7,6.796875,0.237233169,female
0.191167916,0.062486371,0.203636364,0.185352113,0.229090909,0.043738796,2.117030036,7.185409865,0.908183999,0.497986821,0.201485275,0.191167916,0.166722172,0.049689441,0.279069767,1.244140625,0.0234375,6.2578125,6.234375,0.126973684,female
0.174991748,0.054608344,0.188442907,0.118685121,0.209757785,0.091072664,1.833907168,6.255185951,0.899892484,0.368654765,0.197647059,0.174991748,0.106991824,0.046920821,0.277456647,0.443677326,0.0234375,3.6328125,3.609375,0.057668522,male
0.231453669,0.035458289,0.233461538,0.216923077,0.253461538,0.036538462,1.944636608,6.556356009,0.831687044,0.173382507,0.216923077,0.231453669,0.19384676,0.05327414,0.275862069,1.615835337,0.1640625,6.796875,6.6328125,0.150063905,female
0.16482457,0.071676082,0.178736383,0.098823529,0.210457516,0.111633987,3.173260806,18.18407217,0.935246882,0.64271513,0.18788671,0.16482457,0.126560976,0.047477745,0.275862069,0.561767578,0.09375,3.328125,3.234375,0.094979296,male
0.188450896,0.036289033,0.19025641,0.16951567,0.204615385,0.035099715,3.152395126,14.7634983,0.861741863,0.281671717,0.194643875,0.188450896,0.150429897,0.047904192,0.279069767,2.516474185,0.0234375,9.1640625,9.140625,0.171400394,female
0.199078906,0.039215117,0.201004431,0.182806499,0.220029542,0.037223043,2.685168068,11.55360747,0.8659175,0.299925157,0.186528804,0.199078906,0.167197956,0.047244094,0.279069767,1.061448317,0.0234375,9.28125,9.2578125,0.070369414,female
0.178447466,0.061706868,0.188644068,0.119830508,0.221271186,0.101440678,1.704188942,6.168005042,0.921361077,0.50283258,0.189237288,0.178447466,0.128262244,0.047477745,0.271186441,1.082386364,0.0234375,4.6640625,4.640625,0.189655172,male
0.197425728,0.054829339,0.196186845,0.156415634,0.241830315,0.085414681,2.336614166,9.988686583,0.894156702,0.17896293,0,0.197425728,0.136302006,0.043835616,0.271186441,0.283967391,0.0078125,0.578125,0.5703125,0.305728518,male
0.190492533,0.034786015,0.181631579,0.169473684,0.217736842,0.048263158,2.382862607,9.050107994,0.851639563,0.209544428,0.180526316,0.190492533,0.164032999,0.049331963,0.272727273,0.886513158,0.0234375,7.171875,7.1484375,0.079642325,female
0.204578869,0.061387776,0.239762963,0.137303704,0.2576,0.120296296,2.028091646,6.894656611,0.86840035,0.268397555,0.244740741,0.204578869,0.135326292,0.050104384,0.279069767,1.421077806,0.0234375,8.4609375,8.4375,0.132407407,male
0.181329791,0.044457266,0.169239281,0.158782849,0.205255878,0.046473029,3.538380947,18.03142876,0.867364644,0.344912693,0.162268326,0.181329791,0.165733717,0.04729064,0.275862069,1.568543632,0.0234375,10.6640625,10.640625,0.096778634,female
0.160984675,0.071163182,0.172530414,0.094695864,0.220389294,0.125693431,22.86886782,602.7161515,0.920156869,0.554992824,0.059951338,0.160984675,0.07147436,0.016276704,0.262295082,0.0703125,0.0703125,0.0703125,0,0,male
0.211562908,0.047587916,0.211617162,0.182970297,0.252277228,0.069306931,1.871104855,6.65396382,0.880766439,0.211717791,0.258129813,0.211562908,0.116659125,0.018327606,0.275862069,0.2509375,0.0234375,0.40625,0.3828125,0.125,female
0.196981392,0.031994351,0.195416667,0.184479167,0.211458333,0.026979167,3.017291014,12.6860971,0.833261751,0.216314213,0.184479167,0.196981392,0.161264614,0.047571853,0.279069767,2.121757075,0.0234375,16.6640625,16.640625,0.059092332,female
0.178393402,0.057826825,0.193672922,0.151885612,0.209937444,0.058051832,3.173107946,14.72480394,0.910213849,0.523554231,0.205683646,0.178393402,0.174305135,0.016145308,0.253968254,0.436677632,0.03125,4.9453125,4.9140625,0.118795266,female
0.180378964,0.061037437,0.200387722,0.118513732,0.228432956,0.109919225,1.340811754,4.077800967,0.922026015,0.495646383,0.199483037,0.180378964,0.134858946,0.047524752,0.279069767,1.253605769,0.0234375,8.9765625,8.953125,0.099553434,male
0.152130599,0.063066,0.131577236,0.099707317,0.206699187,0.10699187,2.723229726,11.12185116,0.90394931,0.434983393,0.093560976,0.152130599,0.091686996,0.020618557,0.111111111,0.465029762,0.078125,0.864257813,0.786132813,0.879503106,male
0.175052299,0.054395527,0.175093834,0.155013405,0.203994638,0.048981233,2.287968621,9.453142263,0.925445199,0.526079801,0.170965147,0.175052299,0.155391718,0.01953125,0.23255814,1.158156622,0.004882813,3.247070313,3.2421875,0.297991968,female
0.141017301,0.087606329,0.139022222,0.093866667,0.217244444,0.123377778,30.82275524,1022.06412,0.844112969,0.439875027,0,0.141017301,0.071610081,0.015984016,0.219178082,0.0078125,0.0078125,0.0078125,0,0,male
0.196022705,0.045093183,0.20425622,0.154452091,0.230640551,0.07618846,1.582575687,5.409745873,0.909849807,0.198080833,0.15015352,0.196022705,0.127690212,0.025,0.262295082,0.921164773,0.0078125,6.2578125,6.25,0.190086207,male
0.240142073,0.02456279,0.241507761,0.228470067,0.255166297,0.026696231,2.352698415,8.014466424,0.773830376,0.080237471,0.230332594,0.240142073,0.205658995,0.054360136,0.277456647,1.24296875,0.2109375,9.2578125,9.046875,0.105221204,female
0.190139523,0.061483823,0.203532609,0.168532609,0.230163043,0.061630435,2.94254543,13.34172712,0.920571254,0.531726839,0.202771739,0.190139523,0.17373559,0.051009564,0.275862069,1.431525735,0.0234375,9.515625,9.4921875,0.111969941,female
0.199317114,0.040592707,0.202853629,0.190110701,0.219212792,0.029102091,2.743255504,10.89584913,0.857502003,0.282200523,0.190110701,0.199317114,0.191390614,0.092592593,0.23255814,0.4609375,0.1953125,0.80078125,0.60546875,0.741935484,female
0.230886645,0.040738844,0.232738854,0.223375796,0.254140127,0.030764331,3.336594262,16.1860956,0.793782913,0.166359409,0.224267516,0.230886645,0.19273069,0.04719764,0.277456647,1.228236607,0.1171875,10.546875,10.4296875,0.085969461,female
0.180527821,0.070866998,0.142385321,0.129541284,0.252477064,0.12293578,2.799968944,12.19036052,0.853114894,0.31342645,0.133577982,0.180527821,0.126607441,0.017039404,0.177777778,0.234863281,0.0078125,0.5078125,0.5,0.329241071,male
0.207049945,0.039536642,0.205663717,0.183362832,0.230938053,0.047575221,2.162508348,8.209181592,0.859709872,0.23518337,0.187823009,0.207049945,0.161001747,0.049433574,0.277456647,0.928925305,0.0234375,8.71875,8.6953125,0.08035259,female
0.079368866,0.088650147,0.04097561,0.002119428,0.143650126,0.141530698,9.013217441,92.76669548,0.83421321,0.450204576,0.001412952,0.079368866,0.095733413,0.016194332,0.25,0.232717803,0.0078125,6.3203125,6.3125,0.065555384,male
0.158107989,0.082781592,0.191191454,0.062350041,0.224552177,0.162202136,2.801343963,19.92961671,0.952160965,0.679223313,0.049926048,0.158107989,0.185041735,0.023021583,0.275862069,0.272964015,0.046875,0.7421875,0.6953125,0.33988764,female
0.172108228,0.060777778,0.178181818,0.161212121,0.200594626,0.039382504,3.898734439,32.57548597,0.906936448,0.450730678,0,0.172108228,0.135377777,0.016427105,0.275862069,0.06640625,0.0078125,0.265625,0.2578125,0.235976789,female
0.195739595,0.072019189,0.2078125,0.18375,0.250568182,0.066818182,2.655036178,14.54117518,0.915646039,0.471817182,0.050113636,0.195739595,0.18201113,0.018306636,0.275862069,0.260216346,0.0546875,0.78125,0.7265625,0.278438031,female
0.194125015,0.061219671,0.206903991,0.181078749,0.232125135,0.051046386,2.26722033,9.577863905,0.908414374,0.446981236,0,0.194125015,0.189044867,0.016913319,0.258064516,0.88875,0.0078125,6.984375,6.9765625,0.213465845,female
0.158536669,0.059210181,0.137282405,0.109580463,0.215479023,0.10589856,2.942003967,15.31788797,0.920055424,0.452015352,0.110632436,0.158536669,0.109521537,0.0456621,0.238095238,0.742750901,0.004882813,3.999023438,3.994140625,0.266656479,male
0.134105721,0.064398543,0.109854015,0.086180049,0.181727494,0.095547445,2.874535141,13.64845635,0.933988781,0.572280619,0.0856691,0.134105721,0.093559813,0.015732547,0.271186441,0.239583333,0.0078125,3.3828125,3.375,0.093532986,male
0.14446144,0.069921983,0.148396095,0.087085077,0.198772664,0.111687587,2.025650261,8.292933318,0.959330443,0.708366596,0.084937238,0.14446144,0.09681669,0.017410229,0.262295082,0.669744318,0.0078125,4.8125,4.8046875,0.16300813,male
0.196092377,0.054330641,0.208,0.195555556,0.220444444,0.024888889,3.305024428,14.45207358,0.870377624,0.429568485,0.2,0.196092377,0.181614977,0.047952048,0.277456647,1.320675872,0.0234375,9.1171875,9.09375,0.093642612,female
0.172436386,0.071504543,0.145620438,0.132846715,0.252408759,0.119562044,4.504440541,31.07841702,0.878206881,0.47004435,0.135912409,0.172436386,0.138903871,0.121212121,0.172043011,0.2609375,0.1328125,0.5546875,0.421875,0.232510288,male
0.16710528,0.074807149,0.190605854,0.107311096,0.222246426,0.11493533,3.10115379,27.28649751,0.949589534,0.652264978,0.05012934,0.16710528,0.087281373,0.01849711,0.231884058,2.1003125,0.0078125,5.3828125,5.375,0.385312846,male
0.198508319,0.067908024,0.221290323,0.186967742,0.248387097,0.061419355,1.970768424,6.390785183,0.910603119,0.503046529,0.22716129,0.198508319,0.171276212,0.04729064,0.279069767,1.023074128,0.0234375,7.78125,7.7578125,0.145253617,female
0.232346164,0.033139464,0.235067568,0.218040541,0.256824324,0.038783784,1.728214027,5.461193091,0.84159748,0.158899777,0.221824324,0.232346164,0.18999298,0.04719764,0.277456647,1.816692073,0.0234375,9.984375,9.9609375,0.100168067,female
0.187009289,0.041171786,0.189295775,0.175,0.213450704,0.038450704,2.309124822,8.582032386,0.856685082,0.321681762,0.176971831,0.187009289,0.181209724,0.049230769,0.231884058,0.197115385,0.1640625,0.234375,0.0703125,0.240740741,female
0.213498294,0.039140896,0.21380035,0.198108581,0.231943958,0.033835377,2.258080268,8.130365425,0.850455177,0.254007588,0.199579685,0.213498294,0.161832683,0.047619048,0.277456647,0.720982143,0.0234375,3.7734375,3.75,0.133388158,female
0.172894271,0.059687066,0.174871795,0.120512821,0.215897436,0.095384615,1.04338407,3.85707174,0.933132581,0.509799143,0.164102564,0.172894271,0.131850807,0.04743083,0.277456647,1.231085526,0.0234375,7.40625,7.3828125,0.094083694,male
0.146756905,0.073094928,0.146143617,0.095132979,0.208510638,0.11337766,1.306315306,4.895319973,0.971513992,0.784796379,0.10481383,0.146756905,0.107671862,0.017003188,0.2,0.3171875,0.0390625,0.6640625,0.625,0.381770833,male
0.174173273,0.06518358,0.158519534,0.140671693,0.230678547,0.090006854,2.915623146,14.49705319,0.935187405,0.584646721,0.151034955,0.174173273,0.135854858,0.026809651,0.263157895,1.246279762,0.44921875,3.940429688,3.491210938,0.281118881,female
0.11244771,0.084363657,0.105628743,0.029844311,0.182419162,0.15257485,1.906120127,8.584900771,0.966289356,0.772289112,0.018443114,0.11244771,0.120958777,0.017204301,0.253968254,0.977864583,0.0078125,5.328125,5.3203125,0.249449339,male
0.188100334,0.055735371,0.206027907,0.130493023,0.229469767,0.098976744,1.538405602,5.145752913,0.914325368,0.398673607,0.222697674,0.188100334,0.108469864,0.021304927,0.145454545,0.493229167,0.125,4.734375,4.609375,0.105201636,male
0.11555734,0.086030679,0.117162092,0.030305541,0.192853444,0.162547903,26.13693715,870.3048838,0.922941431,0.619477394,0,0.11555734,0.094866655,0.016649324,0.271186441,0.010318396,0.0078125,0.1328125,0.125,0.040865385,male
0.075700986,0.089598687,0.029361296,0.002402288,0.139065777,0.136663489,11.66990546,166.2604408,0.812498943,0.411128477,0.000800763,0.075700986,0.106944051,0.016194332,0.262295082,0.105872845,0.0078125,1.484375,1.4765625,0.119803477,male
0.183464659,0.074338323,0.189102773,0.129265905,0.253964111,0.124698206,1.710739352,5.770098004,0.945124151,0.630812662,0.2662969,0.183464659,0.154437033,0.047619048,0.269662921,0.927688953,0.0234375,5.3203125,5.296875,0.144271076,male
0.195877606,0.032908767,0.194230769,0.181153846,0.212692308,0.031538462,2.316269585,7.863144763,0.840807243,0.229675497,0.194615385,0.195877606,0.172145487,0.049484536,0.277456647,1.8125,0.0234375,8.71875,8.6953125,0.093261456,female
0.17463269,0.034746103,0.173753107,0.164009942,0.183264292,0.01925435,3.825210261,19.69171958,0.825176754,0.258849961,0.167489644,0.17463269,0.174702982,0.146788991,0.271186441,0.681451613,0.15625,6.1953125,6.0390625,0.164812419,female
0.217736489,0.042378321,0.214586895,0.205014245,0.248888889,0.043874644,3.108409632,14.42723112,0.836693304,0.241563239,0.203418803,0.217736489,0.185183358,0.051835853,0.274285714,1.157924107,0.0234375,6.09375,6.0703125,0.094438067,female
0.160761109,0.057657731,0.170143541,0.158086124,0.185263158,0.027177033,6.039073358,45.93391772,0.875134088,0.46591355,0.169569378,0.160761109,0.161024632,0.018761726,0.2,0.806835938,0.170898438,3.9453125,3.774414063,0.327619664,female
0.121231112,0.076401283,0.108966667,0.0588,0.204166667,0.145366667,10.17466215,181.918426,0.925791343,0.613510786,0,0.121231112,0.105169128,0.016842105,0.253968254,0.020833333,0.0078125,0.1171875,0.109375,0.1875,male
0.141598185,0.09251486,0.162378168,0.078596491,0.216959064,0.138362573,25.00577457,670.7577732,0.853836596,0.517810951,0,0.141598185,0.070249284,0.016260163,0.213333333,0.0078125,0.0078125,0.0078125,0,0,male
0.191786002,0.035776791,0.19421014,0.17713446,0.209845702,0.032711242,2.692436819,10.99473848,0.846462905,0.240427698,0.177545922,0.191786002,0.173011795,0.015779093,0.23880597,0.646205357,0.1640625,6.515625,6.3515625,0.132226322,female
0.179716144,0.056663031,0.188542714,0.121943049,0.223718593,0.101775544,0.852465707,2.699418703,0.922716655,0.370794616,0.219028476,0.179716144,0.118620143,0.046920821,0.277456647,0.981881649,0.1171875,6.2578125,6.140625,0.093262529,male
0.197275307,0.036448178,0.199415502,0.175933926,0.221296061,0.045362135,2.42530926,11.65434234,0.886176373,0.2369705,0.198170267,0.197275307,0.164764486,0.019950125,0.271186441,0.775240385,0.1640625,6.140625,5.9765625,0.142256323,female
0.206801093,0.030387121,0.208960864,0.190445344,0.221052632,0.030607287,2.559214753,9.807022447,0.837678121,0.173054089,0.218407557,0.206801093,0.18005649,0.050847458,0.279069767,1.522553066,0.0234375,8.3671875,8.34375,0.172694288,female
0.16233609,0.05559449,0.168104738,0.159551122,0.187306733,0.027755611,7.151586058,68.54278819,0.875031993,0.450097183,0.165660848,0.16233609,0.149046707,0.018621974,0.208333333,0.177589699,0.073242188,0.346679688,0.2734375,0.101648352,female
0.179583907,0.071418221,0.209896296,0.129422222,0.230637037,0.101214815,2.623467497,10.35073043,0.927910176,0.598892639,0.232296296,0.179583907,0.167092874,0.04743083,0.279069767,1.847395833,0.0234375,10.2890625,10.265625,0.093436073,female
0.147733874,0.065073233,0.128972243,0.096414104,0.19891973,0.102505626,3.425146087,17.81920219,0.913546921,0.531077311,0.092843211,0.147733874,0.100199952,0.01953125,0.204081633,0.628773082,0.043945313,3.359375,3.315429688,0.219955817,male
0.19300562,0.040871331,0.190755287,0.164954683,0.223746224,0.058791541,1.295105766,4.041090995,0.89201091,0.294662992,0.183141994,0.19300562,0.163915987,0.047105005,0.277456647,1.662259615,0.0234375,8.90625,8.8828125,0.151502256,female
0.183551581,0.052912257,0.185812357,0.142883295,0.22201373,0.079130435,1.151452579,4.205276254,0.924421686,0.375796211,0.220732265,0.183551581,0.123960464,0.047151277,0.279069767,0.77765625,0.0234375,8.015625,7.9921875,0.091258204,male
0.174672402,0.059903052,0.175818303,0.14495658,0.208176353,0.063219773,3.102349876,28.35002612,0.934317348,0.535246761,0.058917836,0.174672402,0.142307595,0.031545741,0.277777778,1.466619318,0.05859375,3.979492188,3.920898438,0.352355139,female
0.160934429,0.067288941,0.187533156,0.10137931,0.216498674,0.115119363,2.096311943,7.310054236,0.943913018,0.598430827,0.222440318,0.160934429,0.161901866,0.047058824,0.279069767,1.351721939,0.0234375,9.5859375,9.5625,0.121808026,female
0.193228993,0.060320358,0.212121212,0.135454545,0.241818182,0.106363636,1.103418314,3.599007653,0.930270933,0.479641102,0.234848485,0.193228993,0.110113936,0.01754386,0.228571429,0.93125,0.1484375,6.59375,6.4453125,0.213484848,male
0.221881519,0.048764839,0.228118812,0.218217822,0.246336634,0.028118812,3.311550855,16.02643688,0.832174964,0.266716163,0.225346535,0.221881519,0.185773286,0.047619048,0.279069767,1.278362772,0.0234375,11.2265625,11.203125,0.094249544,female
0.178491211,0.055165379,0.193881579,0.132171053,0.211842105,0.079671053,2.571840284,12.23283109,0.911291539,0.432742048,0.198486842,0.178491211,0.125876414,0.047012733,0.279069767,1.06726372,0.0234375,6.796875,6.7734375,0.116057234,male
0.22795681,0.030377799,0.230337838,0.213310811,0.248310811,0.035,1.815621715,5.281044296,0.829810142,0.152393941,0.233648649,0.22795681,0.174080114,0.047244094,0.279069767,1.562333777,0.0234375,10.078125,10.0546875,0.097487697,female
0.212146433,0.047721087,0.218717844,0.186476113,0.247643936,0.061167824,1.80725032,6.613041466,0.912853954,0.302727485,0.205683953,0.212146433,0.117417298,0.017621145,0.275862069,0.765243902,0.0078125,6.296875,6.2890625,0.141245593,male
0.179289108,0.033670948,0.176427924,0.165766092,0.192420671,0.026654578,3.058550761,14.38395503,0.836780259,0.227687154,0.172366274,0.179289108,0.175050232,0.037647059,0.262295082,0.810546875,0.15625,6.609375,6.453125,0.163252002,female
0.176526922,0.062238741,0.184940555,0.11984148,0.23672391,0.116882431,1.599843813,5.815184767,0.923802374,0.465291596,0.100237781,0.176526922,0.136571743,0.048289738,0.279069767,1.175223214,0.0234375,11.1328125,11.109375,0.101756452,male
0.153085133,0.067094041,0.159739201,0.091735941,0.188948655,0.097212714,3.519284169,19.21662254,0.892878161,0.409349008,0.090138549,0.153085133,0.092267547,0.046511628,0.185185185,0.313895089,0.092773438,0.80078125,0.708007813,0.548965517,male
0.185102314,0.047233301,0.175616,0.157696,0.219968,0.062272,2.32891857,9.042175787,0.883297605,0.362863209,0.158144,0.185102314,0.153339164,0.048730964,0.277456647,1.317522321,0.0234375,7.078125,7.0546875,0.156884459,female
